FileNo	CountyName	CurrentOperator	CurrentWellName	DFElev	FieldName	Footages	GRElev	KBElev	LeaseName	LeaseNumber	OriginalOperator	OriginalWellName	ProducedPools	QQ	Range	Section	TD	Township	WellStatus	WellType	Wellbore	api	bakken_isopach_ft	bh_lat	bh_lng	choke_size	legs	max_tvd	mean_tvd	min_tvd	num_pools_produced	production_liquid_120	production_liquid_150	production_liquid_180	production_liquid_1825	production_liquid_270	production_liquid_30	production_liquid_365	production_liquid_60	production_liquid_730	production_liquid_90	spud_date	std_tvd	stimulated_formation	surface_lat	surface_lng	total_lbs_proppant	total_num_stages	total_volume_bbls	tvd	type_treatment	well_status_date
27134	WILLIAMS	HESS BAKKEN INVESTMENTS II, LLC	SC-TOM-  153-98-1514H-7		TRUAX	1821 FSL  790 FWL	1958.0	1984.0	SC-TOM-	153-98-1514H-7	HESS CORPORATION	SC-TOM-  153-98-1514H-7	BAKKEN	NWSW	98 W	15	20418.0	153 N	A	OG	HORIZONTAL	US33105033440000	90.0	48.069653	-103.238831	34/64	2.0	10912.61	10874.638947399999	10366.25	1	55320.0	61540.0	67547.0			26587.0		39370.0		48215.0	2014-02-08	99.0176979568	bakken	48.0726260915	-103.277565882	2442794.0	35	36539.0	10910.52	sand frac	2014-09-26
27282	MCKENZIE	PETRO-HUNT, L.L.C.	BRENNA  152-96-22D-14-1HS		CLEAR CREEK	321 FNL  1017 FEL			BRENNA	152-96-22D-14-1HS	PETRO-HUNT, L.L.C.	BRENNA  152-96-22D-14-1HS	BAKKEN	NENE	96 W	27	20797.0	152 N	A	OG	HORIZONTAL	US33053055570000	90.0			64/64					1	87900.0	104212.0	117487.0			31859.0		52414.0		70487.0	2014-06-12		bakken	47.9622718926	-102.94485985200001	3944160.0	34	71362.0		sand frac	2014-11-21
18119	MOUNTRAIL	SLAWSON EXPLORATION COMPANY, INC.	TEMPEST   1-14H		BIG BEND	330 FSL  1850 FEL		1967.0	TEMPEST	 1-14H	SLAWSON EXPLORATION COMPANY, INC.	TEMPEST   1-14H	BAKKEN	SWSE	92 W	14	14240.0	152 N	A	OG	HORIZONTAL	US33061010350000	110.0	47.990835	-102.412148	23/64	3.0	9965.06	9923.99066225	9526.69	1	58927.0	70228.0	79707.0	238606.0	99577.0	23522.0	114652.0	36168.0	150421.0	47514.0	2009-09-12	83.2828991189		47.9787666644	-102.414460671		18		9965.04		2009-10-14
18577	MOUNTRAIL	HUNT OIL COMPANY	PALERMO MCNIC  1-22-23H		ROSS	1220 FNL  200 FWL	2114.0	2139.0	PALERMO MCNIC	1-22-23H	HUNT OIL COMPANY	PALERMO MCNIC  1-22-23H	BAKKEN	NWNW	90 W	22	18148.0	156 N	A	OG	HORIZONTAL	US33061012240000	70.0	48.323593	-102.204676	24/64	2.0	8852.79	8765.43116883	8090.6	1	48713.0	56371.0	63577.0		82088.0	18990.0	99885.0	31356.0	162985.0	39480.0	2010-05-04	134.541808282	bakken	48.3237750722	-102.244754245	3098058.0	25	55590.0	8733.74	sand frac	2010-07-23
22648	MOUNTRAIL	WHITING OIL AND GAS CORPORATION	LACEY  14-3TFX		SANISH	400 FSL  205 FWL	2188.0	2218.0	LACEY	14-3TFX	WHITING OIL AND GAS CORPORATION	LACEY  14-3TFX	BAKKEN	SWSW	92 W	3	20239.0	152 N	A	OG	HORIZONTAL	US33061020750000	120.0	48.001675	-102.408578	40/64	2.0	10371.5	10282.335530299999	9671.9	1	49073.0	55501.0	61577.0		77867.0	20895.0	93032.0	34216.0	134198.0	42223.0	2012-04-23	126.480301654	bakken	48.00833788560001	-102.449154846	1434877.0	30	28024.0	10283.1	sand frac	2012-09-14
26230	MCKENZIE	TRIANGLE USA PETROLEUM CORPORATION	DWYER  150-101-35-26-2H		RAWSON	275 FNL  1450 FWL	2320.0	2345.0	DWYER	150-101-35-26-2H	TRIANGLE USA PETROLEUM CORPORATION	DWYER  150-101-35-26-2H	BAKKEN	LOT3	101 W	2	21014.0	149 N	A	OG	HORIZONTAL	US33053052170000	50.0	47.789761	-103.575901	20/64	2.0	11041.79	10989.654015200002	10513.28	1	47446.0	55662.0	60341.0		73260.0	19766.0	89403.0	28443.0		37533.0	2013-08-26	107.108993743	bakken	47.7607169093	-103.577099959	3770553.0	31	81028.0	11022.21	sand frac	2014-01-09
23231	DIVIDE	SM ENERGY COMPANY	JOYCE  4-9-160-98H 1BP		SKABO	274 FNL  2300 FEL	2178.0	2199.0	JOYCE	4-9-160-98H 1BP	BAYTEX ENERGY USA LTD	JOYCE  4-9-160-98H 1BP	BAKKEN	LOT2	98 W	4	19098.0	160 N	A	OG	HORIZONTAL	US33023008530000	100.0	48.691897	-103.351505	/64	2.0	9092.97	8978.42352518	8345.94	1	6745.0	8340.0	9503.0		11846.0	1485.0	14071.0	3904.0	19739.0	5196.0	2012-08-17	139.487343088	three forks	48.719735998999994	-103.35103160799999	312859.0	36	56169.0	9092.5	sand frac	2012-11-06
27876	MOUNTRAIL	SLAWSON EXPLORATION COMPANY, INC.	CRUISER   6-16-9TFH		BIG BEND	275 FNL  1454 FEL	2065.0	2090.0	CRUISER	6-16-9TFH	SLAWSON EXPLORATION COMPANY, INC.	CRUISER   6-16-9TFH	BAKKEN	NWNE	92 W	21	20829.0	151 N	A	OG	HORIZONTAL	US33061030100000	110.0	47.919258	-102.45786700000001		2.0	10387.84	10323.996113500001	9793.05	1	54982.0	59539.0	62183.0		75820.0	12534.0		33895.0		47564.0	2014-03-27	102.33502094100001	three forks	47.890250982	-102.455736059	4220601.0	34	56507.0	10293.28	sand frac	2014-08-18
26983	MCKENZIE	HESS BAKKEN INVESTMENTS II, LLC	HA-NELSON-  152-95-3328H-6		HAWKEYE	265 FSL  2325 FWL			HA-NELSON-	152-95-3328H-6	HESS CORPORATION	HA-NELSON-  152-95-3328H-6	BAKKEN	SESW	95 W	33	21020.0	152 N	A	OG	HORIZONTAL	US33053054720000	90.0	47.962297	-102.848	30/64	2.0	10798.09	10745.638	10237.36	1	59918.0	65553.0	70947.0			24479.0		42038.0		55106.0	2014-04-01	103.16852104	three forks	47.934885322	-102.84520066	2520823.0	35	50497.0	10757.11	sand frac	2014-10-12
24114	WILLIAMS	OASIS PETROLEUM NORTH AMERICA LLC	STIM   5504 42-2H		HEBRON	206 FSL  2300 FWL	2407.0	2432.0	STIM	5504 42-2H	OASIS PETROLEUM NORTH AMERICA LLC	STIM   5504 42-2H	BAKKEN	SESW	104 W	2	20502.0	155 N	A	OG	HORIZONTAL	US33105028510000	70.0	48.276956	-104.02409200000001	44/64	3.0	10601.93	10510.257088600001	10035.45	1	28050.0	32654.0	37103.0		49816.0	9975.0	62241.0	16689.0	94785.0	23197.0	2013-01-12	144.760995858	bakken	48.2708859551	-104.026143353	3274667.0	28	62435.0	10601.93	sand frac	2013-05-30
24514	MOUNTRAIL	SLAWSON EXPLORATION COMPANY, INC.	SERPENT FEDERAL  2-36-31H		VAN HOOK	600 FSL  275 FEL	1937.0	1961.0	SERPENT FEDERAL	2-36-31H	SLAWSON EXPLORATION COMPANY, INC.	SERPENT FEDERAL  2-36-31H	BAKKEN	SESE	92 W	35	20360.0	151 N	A	OG	HORIZONTAL	US33061023380000	100.0	47.851268	-102.365427	20/64	2.0	10082.17	10017.1885324	9571.7	1	59587.0	69253.0	76588.0		95423.0	19849.0	109890.0	30840.0	141090.0	44904.0	2013-01-01	74.9587505648	bakken	47.8493813942	-102.407732528		35	42767.0	9973.64		2013-04-26
25152	MOUNTRAIL	WHITING OIL AND GAS CORPORATION	BENTSEN  13-35H		SANISH	1700 FSL  400 FWL	2102.0	2124.0	BENTSEN	13-35H	WHITING OIL AND GAS CORPORATION	BENTSEN  13-35H	BAKKEN	NWSW	91 W	35	17215.0	153 N	A	OG	HORIZONTAL	US33061024630000	110.0	48.0246	-102.320474	48/64	2.0	9847.03	9763.70172131	9251.01	1	36717.0	45032.0	53279.0		75678.0	10270.0	96364.0	19600.0	160083.0	28233.0	2013-04-12	126.126305746	bakken	48.027716856400005	-102.351531765	1795480.0	22	32852.0	9764.24	sand frac	2013-05-24
21827	MCKENZIE	TRIANGLE USA PETROLEUM CORPORATION	GULLICKSON TRUST  150-101-36-25-3H		RAWSON	470 FSL  1400 FEL	2437.0	2449.0	GULLICKSON TRUST	150-101-36-25-3H	TRIANGLE USA PETROLEUM CORPORATION	GULLICKSON TRUST  150-101-36-25-3H	BAKKEN	SWSE	101 W	36	20161.0	150 N	A	OG	HORIZONTAL	US33053038570000	50.0	47.788087	-103.544894	30/64	2.0	11177.47	11099.492127700001	10473.31	1	39628.0	48532.0	56167.0		72179.0	11858.0	86878.0	21057.0	119970.0	30016.0	2012-01-31	159.632274265	bakken	47.7627231917	-103.545680985	3605222.0	31	87970.0	11150.02	sand frac	2012-06-01
24433	WILLIAMS	CONTINENTAL RESOURCES, INC.	STOLTENBERG   1-9H		CORINTH	230 FSL  1980 FWL	2325.0	2347.0	STOLTENBERG	1-9H	CONTINENTAL RESOURCES, INC.	STOLTENBERG   1-9H	BAKKEN	SESW	97 W	9	19464.0	159 N	A	OG	HORIZONTAL	US33105029040000	100.0	48.632568	-103.224651	26/64	2.0	9617.63	9556.20234375	9126.72	1	19058.0	22479.0	25882.0		34629.0	5970.0	40947.0	11361.0		15836.0	2013-05-02	93.9637100701	bakken	48.6049553176	-103.224706089	3054930.0	30	45143.0	9572.1	sand frac	2013-08-19
27845	MCKENZIE	NEWFIELD PRODUCTION COMPANY	BLUE ANGEL  150-99-5-8-5HLW		TOBACCO GARDEN	390 FNL  1657 FWL	2230.0	2255.0	BLUE ANGEL	150-99-5-8-5HLW	NEWFIELD PRODUCTION COMPANY	BLUE ANGEL  150-99-5-8-5HLW	BAKKEN	LOT3	99 W	5	21587.0	150 N	A	OG	HORIZONTAL	US33053057400000	80.0	47.819891	-103.390273	20/64	2.0	11151.76	11085.537425700002	10369.79	1	56486.0	66348.0	73577.0		89870.0	21554.0		35106.0		47687.0	2014-05-03	156.777680176	bakken	47.847101598500004	-103.383338709	3601340.0	32	56639.0	11133.22	sand frac	2014-07-04
26664	MCKENZIE	HESS BAKKEN INVESTMENTS II, LLC	HA-LINK-  152-95-3526H-5		HAWKEYE	299 FSL  1756 FEL	2249.0	2275.0	HA-LINK-	152-95-3526H-5	HESS CORPORATION	HA-LINK-  152-95-3526H-5	BAKKEN	SWSE	95 W	35	20552.0	152 N	A	OG	HORIZONTAL	US33053053600000	90.0	47.958467	-102.792448	26/64	3.0	10735.05	10664.2861111	10102.77	1	83511.0	93309.0	101184.0		120416.0	34217.0		55600.0		70726.0	2013-12-31	110.13951549	three forks	47.9350229376	-102.79727054700001	2304530.0	32	44690.0	10638.92	sand frac	2014-06-08
23617	MCKENZIE	TRIANGLE USA PETROLEUM CORPORATION	ROWE  150-101-1-12-1H		RAWSON	200 FNL  1280 FWL	2269.0	2298.0	ROWE	150-101-1-12-1H	TRIANGLE USA PETROLEUM CORPORATION	ROWE  150-101-1-12-1H	BAKKEN	LOT4	101 W	1	21218.0	150 N	A	OG	HORIZONTAL	US33053043320000	50.0	47.82002	-103.551692	24/64	2.0	11013.91	10943.0353676	10421.99	1	53580.0	62252.0	69614.0		81952.0	18885.0	92830.0	32108.0		43136.0	2012-12-22	120.854908689	bakken	47.8477669118	-103.556283112	4017147.0	31	75507.0	11013.78	sand frac	2013-05-16
21485	DUNN	BURLINGTON RESOURCES OIL & GAS COMPANY LP	BARTLETT  21-16MBH		MURPHY CREEK	300 FNL  2644 FWL	2291.0	2307.0	BARTLETT	21-16MBH	BURLINGTON RESOURCES OIL & GAS COMPANY LP	BARTLETT  21-16MBH	BAKKEN	NENW	95 W	16	20517.0	145 N	A	OG	HORIZONTAL	US33025014590000	60.0	47.358129999999996	-102.789767	28/64	2.0	10790.73	10761.684273100002	10221.2	1	24617.0	28711.0	32432.0		40190.0	1994.0	47670.0	4517.0		13022.0	2012-02-25	79.2166403656	bakken	47.385637495699996	-102.78991735700001	3350000.0	30	44481.0	10776.05	other	2012-09-08
21024	WILLIAMS	OASIS PETROLEUM NORTH AMERICA LLC	HARRIS  5603 43-8H		BULL BUTTE	271 FSL  2280 FEL	2424.0	2444.0	HARRIS	5603 43-8H	OASIS PETROLEUM NORTH AMERICA LLC	HARRIS  5603 43-8H	BAKKEN	SWSE	103 W	8	20667.0	156 N	A	OG	HORIZONTAL	US33105022500000	90.0	48.372378000000005	-103.959089	48/64	2.0	10316.42	10272.3906369	9832.88	1	33860.0	40819.0	45906.0		55590.0	11974.0	66821.0	17674.0	110194.0	25724.0	2011-07-21	85.85508957520001	bakken	48.3434885914	-103.958783075	4126450.0	35	61361.0	10266.68	sand frac	2012-05-24
23501	MCKENZIE	HESS BAKKEN INVESTMENTS II, LLC	BB-BURK-151-95-  0718H-4		BLUE BUTTES	470 FNL  2624 FEL	2402.0	2428.0	BB-BURK-151-95-	0718H-4	HESS CORPORATION	BB-BURK-151-95-  0718H-4	BAKKEN	NWNE	95 W	7	20839.0	151 N	A	OG	HORIZONTAL	US33053042930000	90.0	47.897952000000004	-102.893464	36/64	3.0	10845.93	10757.141931799999	10102.5	1	59326.0	66430.0	72119.0		85039.0	24350.0	96437.0	37849.0		48382.0	2013-01-24	148.89120150600002	three forks	47.9183403246	-102.886936756	1359951.0	25	36366.0	10798.95	sand frac	2013-08-20
17028	MOUNTRAIL	EOG RESOURCES, INC.	WAYZETTA   14-02H		PARSHALL	425 FNL  350 FWL		2210.0	WAYZETTA	14-02H	EOG RESOURCES, INC.	WAYZETTA   14-02H	BAKKEN	LOT 4	90 W	2	14532.0	153 N	A	OG	HORIZONTAL	US33061006440000	90.0	48.097046	-102.208414	24/64	2.0	9390.27	9294.09539326	8739.2	1	95042.0	105017.0	118150.0	497421.0	158019.0	44144.0	190505.0	70102.0	329729.0	85919.0	2008-07-07	165.272301975		48.1088169886	-102.222466398		1		9381.09		2008-10-07
25608	MCKENZIE	ABRAXAS PETROLEUM CORP.	LILLIBRIDGE  20-17-7H		PERSHING	475 FSL  1827 FWL	2288.0	2317.0	LILLIBRIDGE	20-17-7H	ABRAXAS PETROLEUM CORP.	LILLIBRIDGE  20-17-7H	BAKKEN	SESW	96 W	20	20810.0	150 N	A	OG	HORIZONTAL	US33053049910000	90.0	47.817944	-103.00069	16/64	2.0	10781.02	10708.0586667	10115.99	1	71558.0	84222.0	96046.0		122049.0	22841.0	137865.0	42701.0		58061.0	2013-06-10	138.84385791100001	bakken	47.7909742609	-102.997750507		33		10747.99		2013-11-20
19966	DIVIDE	CONTINENTAL RESOURCES, INC.	FREDDY  1-8H		SADLER	170 FSL  1980 FEL	2366.0	2388.0	FREDDY	1-8H	CONTINENTAL RESOURCES, INC.	FREDDY  1-8H	BAKKEN	SWSE	95 W	8	18718.0	161 N	IA	OG	HORIZONTAL	US33023006670000	110.0	48.806688	-103.035157	64/64	2.0	8753.57	8673.26606195	8222.2	1	20066.0	23151.0	25963.0		32666.0	3640.0	37609.0	8848.0	57114.0	14910.0	2011-04-03	79.8608325365		48.7787721993	-103.03511140799999	2795570.0	24	47616.0	8612.49	sand frac	2011-09-27
27502	MCKENZIE	HESS BAKKEN INVESTMENTS II, LLC	BB-BUDAHN A-  150-95-0403H-9		BLUE BUTTES	956 FSL  350 FEL			BB-BUDAHN A-	150-95-0403H-9	HESS BAKKEN INVESTMENTS II, LLC	BB-BUDAHN A-  150-95-0403H-9	BAKKEN	SESE	95 W	5	20814.0	150 N	A	OG	HORIZONTAL	US33053056190000	90.0	47.835213	-102.81305400000001	24/64	2.0	10908.96	10738.2087857	10173.4	1	101800.0	115843.0	126317.0			42993.0		61986.0		80864.0	2014-04-18	145.110256989	three forks	47.835526605	-102.85632646799999	2453177.0	35	38230.0	10908.96	sand frac	2014-12-07
28027	WILLIAMS	OASIS PETROLEUM NORTH AMERICA LLC	TWOBINS  5501 13-29 5B		MISSOURI RIDGE	275 FNL  1590 FEL			TWOBINS	5501 13-29 5B	OASIS PETROLEUM NORTH AMERICA LLC	TWOBINS  5501 13-29 5B	BAKKEN	NWNE	101 W	29	20858.0	155 N	A	OG	HORIZONTAL	US33105034850000	70.0	48.227938	-103.694149	64/64	4.0	10759.66	10584.806756799999	10212.17	1	68215.0	80422.0				26800.0		42466.0		54207.0	2014-08-08	163.608867682	bakken	48.22593960729999	-103.696627159	9534677.0	50	165607.0	10759.66	sand frac	2014-12-24
22172	DUNN	OXY USA INC.	HAVELKA  1-19-18H-142-95		MANNING	250 FSL  2025 FEL	2540.0	2565.0	HAVELKA	1-19-18H-142-95	OXY USA INC.	HAVELKA  1-19-18H-142-95	BAKKEN	SWSE	95 W	19	19949.0	142 N	A	OG	HORIZONTAL	US33025015750000	40.0	47.099436	-102.765174	22/64	3.0	10516.72	10255.2130769	9752.94	1	18727.0	20354.0	23458.0		34591.0	9567.0	43606.0	14103.0	69432.0	16465.0	2012-03-15	235.23844779	bakken	47.0974878909	-102.76534395600001	1498096.0	21	63915.0	10516.72	sand frac	2012-07-11
16686	MOUNTRAIL	MARATHON OIL COMPANY	SHOBE  24-20H		REUNION BAY	660 FSL  1520 FWL		2120.0	SHOBE	24-20H	MARATHON OIL COMPANY	SHOBE  24-20H	BAKKEN	SESW	93 W	20	19694.0	151 N	A	OG	HORIZONTAL	US33061005470000	110.0	47.903354	-102.615544	14/64	3.0	10745.3	10676.751764700002	10190.85	1	17314.0	20439.0	23779.0	173881.0	31685.0	4125.0	38702.0	9602.0	66377.0	13767.0	2008-09-22	120.201402498		47.8782362134	-102.614987302		1		10737.22		2008-11-17
22170	MOUNTRAIL	SLAWSON EXPLORATION COMPANY, INC.	ATHENA  4-36TFH		ALGER	283 FSL  600 FWL	2311.0	2334.0	ATHENA	4-36TFH	SLAWSON EXPLORATION COMPANY, INC.	ATHENA  4-36TFH	BAKKEN	SWSW	92 W	36	14567.0	155 N	A	OG	HORIZONTAL	US33061019870000	110.0	48.210667	-102.458366	16/64	2.0	10091.48	10027.7256589	9597.36	1	26366.0	32095.0	37233.0		47908.0	9825.0	54783.0	15109.0	86976.0	19957.0	2012-03-12	93.6310677739	three forks	48.1976312008	-102.45852851	1298580.0	15	17035.0	10027.0	sand frac	2012-05-24
25816	BOTTINEAU	LEGACY OIL & GAS ND, INC.	LEGACY ETAL BERGE  5-7 2H		RED ROCK	2026 FNL  217 FWL	1731.0	1745.0	LEGACY ETAL BERGE	5-7 2H	LEGACY OIL & GAS ND, INC.	LEGACY ETAL BERGE  5-7 2H	SPEARFISH	SWNW	76 W	7	7240.0	163 N	A	OG	HORIZONTAL	US33009023260000	90.0	48.959561	-100.557289	/64	2.0	3056.77	2979.30107143	2231.32	1											2013-07-29	174.664505478	spearfish	48.960347156400005	-100.57589643700001	238099.0	27		3047.01	sand frac	2013-08-30
17584	DUNN	MARATHON OIL COMPANY	JODI CARLSON  34-12H		KILLDEER	500 FSL  1890 FEL		2299.0	JODI CARLSON	34-12H	MARATHON OIL COMPANY	JODI CARLSON  34-12H	BAKKEN	SWSE	95 W	12	20183.0	145 N	A	OG	HORIZONTAL	US33025008230000	70.0	47.414008	-102.720721		2.0	10724.93	10669.6961314	10159.44	1	30423.0	35307.0	39959.0	180767.0	50664.0	9760.0	63411.0	17924.0	113276.0	24877.0	2008-10-27	114.198945719		47.3879290989	-102.72312028299999		1		10701.85		2008-12-18
18519	MOUNTRAIL	EOG RESOURCES, INC.	SIDONIA  13-08H		CLEAR WATER	490 FSL  1515 FEL	2281.0	2308.0	SIDONIA	13-08H	EOG RESOURCES, INC.	SIDONIA  13-08H	BAKKEN	SWSE	90 W	8	13816.0	158 N	A	OG	HORIZONTAL	US33061011970000	80.0	48.530313	-102.340129	24/64	2.0	8727.14	8663.53921429	8145.62	1	30725.0	36143.0	40780.0		52140.0	6905.0	62107.0	15101.0	91388.0	23581.0	2010-02-17	117.74982097700001	bakken	48.5186679791	-102.32699198200001		15		8718.41		2010-02-17
21168	DUNN	HUNT OIL COMPANY	DUNN  2-12-1H		LAKE ILO	275 FSL  2350 FEL	2177.0	2202.0	DUNN	2-12-1H	HUNT OIL COMPANY	DUNN  2-12-1H	BAKKEN	SWSE	93 W	12	20118.0	145 N	A	OG	HORIZONTAL	US33025014190000	60.0	47.387743	-102.46942299999999	24/64	3.0	10320.83	10104.66	9840.46	1	24008.0	28658.0	33160.0		43635.0	10360.0	51789.0	14999.0	72770.0	18739.0	2011-10-23	152.704395016	bakken	47.3870008262	-102.469597307	2525040.0	21	45085.0	10320.83	sand frac	2012-03-26
21312	MCKENZIE	HESS BAKKEN INVESTMENTS II, LLC	AN-GUDBRANSON-153-94-  2215H-2		ELM TREE	250 FSL  2330 FWL	2158.0	2185.0	AN-GUDBRANSON-153-94-	2215H-2	HESS CORPORATION	AN-GUDBRANSON-153-94-  2215H-2	BAKKEN	SESW	94 W	22	20540.0	153 N	A	OG	HORIZONTAL	US33053037170000	100.0	48.080624	-102.752128	21/64	2.0	10816.01	10723.2883942	10068.4	1	82017.0	93481.0	107550.0		133175.0	31752.0	150916.0	52155.0	208876.0	69712.0	2012-02-28	170.464991218	bakken	48.053172951	-102.753268476	1659060.0	34	36749.0	10776.47	sand frac	2012-07-09
18169	MOUNTRAIL	XTO ENERGY INC.	KRIEGER   42X-17		ALKALI CREEK	1370 FNL  250 FEL	2164.0	2186.0	KRIEGER	42X-17	XTO ENERGY INC.	KRIEGER   42X-17	BAKKEN	SENE	94 W	17	20011.0	154 N	A	OG	HORIZONTAL	US33061010570000	120.0	48.161271	-102.823875	24/64	2.0	10831.16	10767.4670175	10317.86	1	24899.0	28946.0	33073.0		41292.0	9978.0	48259.0	16346.0	69335.0	21062.0	2009-08-06	88.089898299	three forks	48.164663785900004	-102.785625141	777795.0	10	20625.0	10715.69	sand frac	2009-12-23
19306	WILLIAMS	HRC OPERATING, LLC	SIIRTOLA   1-28-33H		STRANDAHL	234 FNL  589 FWL	2388.0	2404.0	SIIRTOLA	1-28-33H	G3 OPERATING, LLC	SIIRTOLA   1-28-33H	BAKKEN	NWNW	102 W	28	20460.0	157 N	A	OG	HORIZONTAL	US33105019040000	80.0	48.373504	-103.871503		2.0	10338.84	10275.8411047	9660.37	1	25925.0	31140.0	36853.0		51416.0	10297.0	63839.0	15875.0	88195.0	19446.0	2010-10-30	97.1874978828	bakken	48.4012612544	-103.882169526	3008511.0	30	51266.0	10332.69	other	2011-03-12
21849	DIVIDE	SM ENERGY COMPANY	THOMPSON 2-11-161-99H  1BP		GARNET	252 FNL  1359 FEL	2232.0	2249.0	THOMPSON 2-11-161-99H	1BP	BAYTEX ENERGY USA LTD	THOMPSON 2-11-161-99H  1BP	BAKKEN	LOT2	99 W	2	18651.0	161 N	A	OG	HORIZONTAL	US33023007840000	100.0	48.779159	-103.49717	/64	2.0	8753.34	8687.01621622	8169.1	1	15473.0	19607.0	23565.0		36070.0	3274.0	45041.0	8456.0	66332.0	12195.0	2011-11-29	116.807300016	three forks	48.806768543800004	-103.492041415	2113171.0	30	35376.0	8747.03	fracture	2012-03-04
26726	DUNN	MARATHON OIL COMPANY	EDWARDS  44-34TFH		KILLDEER	295 FSL  370 FWL	2344.0	2369.0	EDWARDS	44-34TFH	MARATHON OIL COMPANY	EDWARDS  44-34TFH	BAKKEN	SWSW	95 W	35	20100.0	146 N	A	OG	HORIZONTAL	US33025023190000	70.0	47.442969	-102.760497	32/64	2.0	10916.74	10667.104918	9594.56	1	12669.0	14216.0	15586.0		19208.0	4743.0	24430.0	8129.0		10854.0	2013-10-30	340.265559764	three forks	47.4162704912	-102.75610385600001	1716860.0	30	39227.0	10916.74	sand frac	2014-04-14
19479	BURKE	EOG RESOURCES, INC.	CLAYTON  01-35H		LITTLE BUTTE	490 FSL  1536 FEL	2300.0	2327.0	CLAYTON	01-35H	PRIMA EXPLORATION, INC.	GUNNISON  34-35H	BAKKEN	SWSE	91 W	35	13505.0	161 N	A	OG	HORIZONTAL	US33013015180000	80.0	48.733803	-102.455567	/64	2.0	8321.82	8251.82485149	7785.3	1	24348.0	27979.0	31010.0		38996.0	7474.0	45861.0	12931.0	60580.0	19708.0	2010-12-17	120.37136375	bakken	48.7216539518	-102.44267682899999	2016917.0	15	25789.0	8313.13	sand frac	2011-09-01
20038	MOUNTRAIL	EOG RESOURCES, INC.	LIBERTY LR  12-11H		PARSHALL	1800 FNL  1910 FEL	1894.0	1919.0	LIBERTY LR	12-11H	EOG RESOURCES, INC.	LIBERTY LR  12-11H	BAKKEN	SWNE	91 W	11	22270.0	151 N	A	OG	HORIZONTAL	US33061016080000	100.0	47.916445	-102.342207	30/64	2.0	9780.9	9683.17175439	9241.4	1	72472.0	82452.0	90559.0		109629.0	22471.0	127038.0	41035.0	166062.0	59702.0	2011-11-29	80.3090923852	bakken	47.9149471938	-102.286295149	4864841.0	42	54091.0	9780.9	sand frac	2012-04-23
19170	MCKENZIE	EOG RESOURCES, INC.	BEAR DEN  07-17H		SPOTTED HORN	322 FSL  691 FEL	2151.0	2178.0	BEAR DEN	07-17H	EOG RESOURCES, INC.	BEAR DEN  07-17H	BAKKEN	SESE	94 W	17	16235.0	150 N	A	OG	HORIZONTAL	US33053031860000	90.0	47.806497	-102.732972	32/64	3.0	10828.86	10595.9353125	10200.96	1	58761.0	66860.0	74606.0		91986.0	25278.0	108169.0	40073.0	193884.0	50007.0	2010-09-13	195.74484512700002	bakken	47.8051318134	-102.73084642299999	2075050.0	15		10828.86	sand frac	2011-01-06
22158	MCKENZIE	CONTINENTAL RESOURCES, INC.	KUHN  2-12H		CAMP	570 FSL  430 FEL	2034.0	2055.0	KUHN	2-12H	CONTINENTAL RESOURCES, INC.	KUHN  2-12H	BAKKEN	SESE	100 W	12	21450.0	152 N	A	OG	HORIZONTAL	US33053039210000	80.0	48.023711999999996	-103.414598	16/64	2.0	11007.83	10939.3311034	10392.58	1	74297.0	90892.0	109439.0		156398.0	21511.0	193743.0	43507.0	270951.0	60941.0	2012-02-20	124.627371578	bakken	47.9945165755	-103.413536362	3835209.0	40	77688.0	10999.23	sand frac	2012-04-24
27906	MOUNTRAIL	CONTINENTAL RESOURCES, INC.	VACHAL   11-27H2		ALKALI CREEK	200 FNL  620 FEL			VACHAL	11-27H2	CONTINENTAL RESOURCES, INC.	VACHAL   11-27H2	BAKKEN	NENE	94 W	27	21670.0	154 N	A	OG	HORIZONTAL	US33061030270000	120.0	48.110772	-102.75117	24/64	2.0	10812.97	10748.954666700001	10307.22	1	64602.0	79880.0	94014.0			20446.0		38389.0		51932.0	2014-03-29	81.4384508994	three forks	48.138960528999995	-102.744240949	8127353.0	40	137045.0	10812.97	sand frac	2014-10-30
18855	MOUNTRAIL	OASIS PETROLEUM NORTH AMERICA LLC	OASIS MEIERS  5692 11-19H		ALGER	350 FNL  1220 FWL	2322.0	2349.0	OASIS MEIERS	5692 11-19H	OASIS PETROLEUM NORTH AMERICA LLC	MEIERS  5692 11-19H	BAKKEN	NENW	92 W	19	19587.0	156 N	A	OG	HORIZONTAL	US33061013110000	120.0	48.298914	-102.562853	26/64	2.0	10006.47	9929.88068702	9418.56	1	4767.0	5222.0	20170.0		58475.0	2310.0	88152.0	3606.0	169489.0	4249.0	2011-03-15	123.09361758600001	bakken	48.3261601978	-102.56347544	4496210.0	36	75872.0	9999.54	sand frac	2011-08-05
